Station_ID,Stop_ID,Station_Name,Destination,Route,Run_Number,Prediction_Time,Arrival_Time,Headway,Time_Of_Week,Time_Of_Day
41440,30278,Addison,Loop,Brown,424,2022-12-02T17:23:00,2022-12-02T17:24:00,9.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,414,2022-12-02T17:30:00,2022-12-02T17:31:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,425,2022-12-02T17:37:00,2022-12-02T17:38:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,421,2022-12-02T17:45:00,2022-12-02T17:46:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,415,2022-12-02T17:55:00,2022-12-02T17:56:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,422,2022-12-02T18:10:00,2022-12-02T18:11:00,15.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,417,2022-12-02T18:26:00,2022-12-02T18:27:00,16.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,427,2022-12-02T18:42:00,2022-12-02T18:43:00,16.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,418,2022-12-02T18:50:00,2022-12-02T18:51:00,8.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,424,2022-12-02T19:01:00,2022-12-02T19:02:00,11.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,419,2022-12-02T19:17:00,2022-12-02T19:18:00,16.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,425,2022-12-02T19:42:00,2022-12-02T19:43:00,25.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,422,2022-12-02T19:50:00,2022-12-02T19:51:00,8.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,423,2022-12-02T20:10:00,2022-12-02T20:11:00,20.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,427,2022-12-02T20:30:00,2022-12-02T20:31:00,20.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,421,2022-12-02T20:46:00,2022-12-02T20:47:00,16.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,419,2022-12-02T21:00:00,2022-12-02T21:01:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,425,2022-12-02T21:15:00,2022-12-02T21:16:00,15.0,Weekday,Night
41440,30278,Addison,Loop,Brown,424,2022-12-02T21:32:00,2022-12-02T21:33:00,17.0,Weekday,Night
41440,30278,Addison,Loop,Brown,427,2022-12-02T21:52:00,2022-12-02T21:53:00,20.0,Weekday,Night
41440,30278,Addison,Loop,Brown,418,2022-12-02T22:06:00,2022-12-02T22:07:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,421,2022-12-02T22:22:00,2022-12-02T22:23:00,16.0,Weekday,Night
41440,30278,Addison,Loop,Brown,419,2022-12-02T22:35:00,2022-12-02T22:36:00,13.0,Weekday,Night
41440,30278,Addison,Loop,Brown,422,2022-12-02T22:50:00,2022-12-02T22:51:00,15.0,Weekday,Night
41440,30278,Addison,Loop,Brown,424,2022-12-02T23:13:00,2022-12-02T23:14:00,23.0,Weekday,Night
41440,30278,Addison,Loop,Brown,425,2022-12-02T23:26:00,2022-12-02T23:27:00,13.0,Weekday,Night
41440,30278,Addison,Loop,Brown,427,2022-12-02T23:51:00,2022-12-02T23:52:00,25.0,Weekday,Night
41440,30278,Addison,Loop,Brown,421,2022-12-03T00:11:00,2022-12-03T00:12:00,20.0,Saturday,Night
41440,30278,Addison,Loop,Brown,422,2022-12-03T00:30:00,2022-12-03T00:31:00,19.0,Saturday,Night
41440,30278,Addison,Loop,Brown,424,2022-12-03T00:53:00,2022-12-03T00:54:00,23.0,Saturday,Night
41440,30278,Addison,Loop,Brown,425,2022-12-03T01:05:00,2022-12-03T01:06:00,12.0,Saturday,Night
41440,30278,Addison,Loop,Brown,427,2022-12-03T01:41:00,2022-12-03T01:42:00,36.0,Saturday,Night
41440,30278,Addison,Loop,Brown,401,2022-12-03T04:12:00,2022-12-03T04:13:00,,Saturday,Night
41440,30278,Addison,Loop,Brown,402,2022-12-03T04:25:00,2022-12-03T04:26:00,13.0,Saturday,Night
41440,30278,Addison,Loop,Brown,403,2022-12-03T04:40:00,2022-12-03T04:41:00,15.0,Saturday,Night
41440,30278,Addison,Loop,Brown,404,2022-12-03T04:53:00,2022-12-03T04:54:00,13.0,Saturday,Night
